time,cpu%,mem%,down,Label
143,50.0,33.3,0.0,without
144,53.8,33.3,0.0,without
145,50.0,33.3,0.0,without
146,41.7,33.3,0.0,without
147,53.8,33.3,0.0,without
148,40.0,33.3,0.0,without
149,45.5,33.3,0.0,without
150,46.2,33.3,0.0,without
151,45.5,33.3,0.0,without
152,36.4,33.3,0.0,without
153,33.3,33.3,0.0,without
154,33.3,33.3,0.0,without
155,22.2,33.3,0.0,without
156,45.5,33.3,0.0,without
157,45.5,33.3,0.0,without
158,45.5,33.3,0.0,without
159,50.0,33.3,0.0,without
160,46.2,33.3,0.0,without
161,30.0,33.3,0.0,without
162,40.0,33.3,0.0,without
163,50.0,33.3,0.0,without
164,45.5,33.3,0.0,without
165,53.8,33.3,0.0,without
166,41.7,33.3,0.0,without
167,40.0,33.3,0.0,without
168,50.0,33.3,0.0,without
169,45.5,33.3,0.0,without
170,46.2,33.3,0.0,without
171,40.0,33.3,0.0,without
172,44.4,33.3,0.0,without
173,33.3,33.3,0.0,without
174,57.1,33.3,0.0,without
175,30.0,33.3,0.0,without
176,40.0,33.3,0.0,without
177,45.5,33.3,0.0,without
178,46.2,33.3,0.0,without
179,45.5,33.3,0.0,without
180,45.5,33.3,0.0,without
181,50.0,33.3,0.0,without
182,30.0,33.3,0.0,without
183,40.0,33.3,0.0,without
184,30.0,33.3,0.0,without
185,71.4,33.3,0.0,without
186,46.2,33.3,0.0,without
187,46.2,33.3,0.0,without
188,50.0,33.3,0.0,without
189,42.9,33.3,0.0,without
190,36.4,33.3,0.0,without
191,20.0,33.3,0.0,without
192,38.5,33.3,0.0,without
193,41.7,33.3,0.0,without
194,27.3,33.3,0.0,without
195,30.0,33.3,0.0,without
196,27.3,33.3,0.0,without
197,36.4,33.3,0.0,without
198,22.2,33.4,0.0,without
199,20.0,33.4,0.0,without
200,33.3,33.4,0.0,without
201,40.0,33.4,0.0,without
202,36.4,33.4,0.0,without
203,36.4,33.4,0.0,without
204,30.0,33.4,0.0,without
205,30.0,33.4,0.0,without
206,41.7,33.4,0.0,without
207,41.7,33.4,0.0,without
208,36.4,33.4,0.0,without
209,30.0,33.4,0.0,without
210,50.0,33.4,0.0,without
211,27.3,33.4,0.0,without
212,36.4,33.4,0.0,without
213,36.4,33.4,0.0,without
214,40.0,33.4,0.0,without
215,64.3,33.4,0.0,without
216,53.8,33.4,0.0,without
217,36.4,33.4,0.0,without
218,33.3,33.4,0.0,without
219,30.0,33.4,0.0,without
220,45.5,33.4,0.0,without
221,58.3,33.4,0.0,without
222,53.3,33.4,0.0,without
223,36.4,33.4,0.0,without
224,22.2,33.4,0.0,without
225,41.7,33.4,0.0,without
226,30.0,33.4,0.0,without
227,33.3,33.4,0.0,without
228,41.7,33.4,0.0,without
229,30.0,33.4,0.0,without
230,33.3,33.4,0.0,without
231,36.4,33.4,0.0,without
232,30.0,33.4,0.0,without
233,30.0,33.4,0.0,without
234,46.2,33.4,0.0,without
235,27.3,33.4,0.0,without
236,41.7,33.4,0.0,without
237,30.0,33.4,0.0,without
238,41.7,33.4,0.0,without
239,30.0,33.4,0.0,without
240,38.5,33.4,0.0,without
241,30.0,33.4,0.0,without
242,30.0,33.4,0.0,without
243,20.0,33.4,0.0,without
244,40.0,33.4,0.0,without
245,41.7,33.4,0.0,without
246,27.3,33.4,0.0,without
247,41.7,33.4,0.0,without
248,41.7,33.4,0.0,without
249,30.0,33.4,0.0,without
250,36.4,33.4,0.0,without
251,46.2,33.4,0.0,without
252,36.4,33.4,0.0,without
253,46.2,33.4,0.0,without
254,45.5,33.4,0.0,without
255,33.3,33.4,0.0,without
256,50.0,33.4,0.0,without
257,50.0,33.4,0.0,without
258,41.7,33.4,0.0,without
259,27.3,33.4,0.0,without
260,41.7,33.4,0.0,without
261,36.4,33.4,0.0,without
262,40.0,33.4,0.0,without
263,36.4,33.4,0.0,without
264,36.4,33.4,0.0,without
265,53.8,33.4,0.0,without
266,44.4,33.4,0.0,without
267,41.7,33.4,0.0,without
268,33.3,33.4,0.0,without
269,36.4,33.4,0.0,without
270,53.8,33.4,0.0,without
271,36.4,33.4,0.0,without
272,45.5,33.4,0.0,without
273,46.2,33.4,0.0,without
274,30.0,33.4,0.0,without
275,30.0,33.4,0.0,without
276,33.3,33.4,0.0,without
277,50.0,33.4,0.0,without
278,33.3,33.4,0.0,without
279,30.0,33.4,0.0,without
280,30.0,33.4,0.0,without
281,30.0,33.4,0.0,without
282,38.5,33.4,0.0,without
283,30.0,33.4,0.0,without
284,30.0,33.4,0.0,without
285,36.4,33.4,0.0,without
286,46.2,33.4,0.0,without
287,46.2,33.4,0.0,without
288,70.6,33.4,0.0,without
289,33.3,33.4,0.0,without
290,36.4,33.4,0.0,without
291,33.3,33.4,0.0,without
292,100.0,33.6,0.0,without
293,69.2,33.7,0.0,without
294,50.0,33.6,0.0,without
295,54.5,33.7,0.0,without
296,30.0,33.7,0.0,without
297,40.0,33.7,0.0,without
298,41.7,33.7,0.0,without
299,66.7,33.7,0.0,without
1,60.0,81.4,0.0,mining
2,80.0,81.4,42.14882813,mining
3,77.8,81.4,0.0,mining
4,84.6,81.4,31.83984375,mining
5,83.3,81.4,0.966601563,mining
6,75.0,81.4,4.408203125,mining
7,71.4,81.4,7.0265625,mining
8,60.0,81.4,0.0,mining
9,81.8,81.4,26.31640625,mining
10,77.8,81.4,3.590234375,mining
11,69.2,81.4,32.78007813,mining
12,70.0,81.4,0.0,mining
13,75.0,81.4,0.0,mining
14,77.8,81.4,21.48867188,mining
15,71.4,81.4,42.2921875,mining
16,71.4,81.4,3.032617188,mining
17,68.7,81.4,0.276171875,mining
18,50.0,81.4,0.0,mining
19,80.0,81.4,44.07675781,mining
20,81.8,81.4,11.43476563,mining
21,70.0,81.4,8.81640625,mining
22,80.0,81.4,7.164648438,mining
23,77.8,81.4,0.0,mining
24,66.7,81.4,0.0,mining
25,76.9,81.4,0.0,mining
26,70.0,81.4,70.93496094,mining
27,75.0,81.4,7.440820313,mining
28,68.8,81.4,23.42714844,mining
29,77.8,81.4,0.0,mining
30,70.0,81.4,10.73710938,mining
31,66.7,81.4,4.973046875,mining
32,76.9,81.4,0.0,mining
33,75.0,81.4,9.506835938,mining
34,75.0,81.4,15.29648438,mining
35,76.5,81.4,22.72617188,mining
36,66.7,81.4,43.93867188,mining
37,72.7,81.4,3.308789063,mining
38,77.8,81.4,8.678320313,mining
39,60.0,81.4,18.59414063,mining
40,81.8,81.4,0.0,mining
41,75.0,81.4,31.97792969,mining
42,70.0,81.4,0.0,mining
43,76.9,81.4,7.30859375,mining
44,69.2,81.4,0.0,mining
45,70.0,81.4,0.0,mining
46,90.0,81.4,38.71367188,mining
47,61.5,81.4,15.56679688,mining
48,71.4,81.4,0.0,mining
49,66.7,81.4,30.03417969,mining
50,62.5,81.4,7.175195313,mining
51,70.0,81.4,4.13203125,mining
52,55.6,81.4,0.0,mining
53,60.0,81.4,0.0,mining
54,90.9,81.4,55.36816406,mining
55,66.7,81.4,0.0,mining
56,72.7,81.4,0.0,mining
57,87.5,81.4,39.53046875,mining
58,77.8,81.4,0.0,mining
59,66.7,81.4,8.540234375,mining
60,81.8,81.4,15.71542969,mining
61,75.0,81.4,0.0,mining
62,63.6,81.4,38.85585938,mining
63,71.4,81.4,0.0,mining
64,83.3,81.4,36.65761719,mining
65,62.5,81.4,3.032617188,mining
66,66.7,81.4,22.32246094,mining
67,77.8,81.4,12.81035156,mining
68,69.2,81.4,11.98710938,mining
69,83.3,81.4,0.0,mining
70,66.7,81.4,20.11337891,mining
71,86.7,81.4,24.52714844,mining
72,73.3,81.4,24.24511719,mining
73,78.6,81.4,1.674609375,mining
74,72.7,81.4,3.861132813,mining
75,70.0,81.4,35.81269531,mining
76,66.7,81.4,10.74433594,mining
77,81.8,81.4,0.01171875,mining
78,90.9,81.4,27.27246094,mining
79,85.7,81.4,9.2359375,mining
80,70.0,81.4,12.53945313,mining
81,75.0,81.4,24.93554688,mining
82,75.0,81.4,22.3171875,mining
83,66.7,81.4,4.684375,mining
84,88.9,81.4,34.71328125,mining
85,63.6,81.4,0.55234375,mining
86,62.5,81.4,11.02578125,mining
87,72.7,81.4,9.506835938,mining
88,83.3,81.4,25.21171875,mining
89,76.9,81.4,27.134375,mining
90,71.4,81.4,0.0,mining
91,72.7,81.4,4.689648438,mining
92,77.8,81.4,0.0,mining
93,80.0,81.4,35.12226563,mining
94,72.7,81.4,6.7609375,mining
95,85.7,81.4,12.40195313,mining
96,70.0,81.4,1.1046875,mining
97,63.6,81.4,0.0,mining
98,81.8,81.4,35.40371094,mining
99,83.3,81.4,10.48398438,mining
100,66.7,81.4,0.0,mining
101,66.7,81.4,23.28378906,mining
102,66.7,81.4,39.66855469,mining
103,73.3,81.4,1.795117188,mining
104,85.7,81.4,10.05917969,mining
105,66.7,81.4,0.0,mining
106,77.8,81.4,0.0,mining
107,75.0,81.4,35.67460938,mining
108,80.0,81.5,49.47382813,mining
109,75.0,81.5,1.380859375,mining
110,76.9,81.5,19.69882813,mining
111,62.5,81.5,0.01171875,mining
112,63.6,81.5,7.722265625,mining
113,70.0,81.5,19.57177734,mining
114,73.3,81.4,31.54785156,mining
115,75.0,81.4,15.70488281,mining
116,84.6,81.5,0.01171875,mining
117,81.8,81.5,0.0,mining
118,80.0,81.5,40.22617188,mining
119,75.0,81.5,0.0,mining
120,81.8,81.5,7.440820313,mining
121,72.7,81.5,15.98105469,mining
122,64.3,81.5,19.28457031,mining
123,75.0,81.5,19.70410156,mining
124,77.8,81.5,6.059960938,mining
125,66.7,81.5,24.521875,mining
126,75.0,81.5,10.88242188,mining
127,81.8,81.5,25.7640625,mining
128,72.7,81.5,7.31328125,mining
129,66.7,81.5,17.52109375,mining
130,75.0,81.5,0.0,mining
131,85.7,81.5,32.80117188,mining
132,75.0,81.5,5.7890625,mining
133,76.9,81.5,31.54785156,mining
134,78.6,81.5,15.8640625,mining
135,70.0,81.5,10.90878906,mining
136,75.0,81.5,3.584960938,mining
137,55.6,81.5,2.89453125,mining
138,70.0,81.5,8.81640625,mining
139,69.2,81.5,23.14042969,mining
140,88.9,81.5,25.34980469,mining
141,66.7,81.5,12.9484375,mining
142,66.7,81.5,12.11992188,mining
143,66.7,81.5,15.56679688,mining
144,66.7,81.5,0.0,mining
145,80.0,81.5,0.0,mining
146,75.0,81.5,0.0,mining
147,75.0,81.5,66.53203125,mining
148,75.0,81.5,34.17148438,mining
149,72.7,81.5,0.276171875,mining
150,81.8,81.5,13.36269531,mining
151,70.0,81.5,18.73222656,mining
152,76.9,81.5,6.888476563,mining
153,76.9,81.5,9.506835938,mining
154,75.0,81.5,14.88222656,mining
155,69.2,81.5,9.78828125,mining
156,71.4,81.5,16.67148438,mining
157,70.0,81.5,0.0,mining
158,66.7,81.5,53.72695313,mining
159,70.0,81.5,0.0,mining
160,75.0,81.5,0.0,mining
161,66.7,81.5,19.15175781,mining
162,70.0,81.5,12.25800781,mining
163,70.0,81.5,0.0,mining
164,70.0,81.5,11.43476563,mining
165,85.7,81.5,16.11386719,mining
166,70.0,81.5,45.18144531,mining
167,81.8,81.5,6.631054688,mining
168,66.7,81.5,0.0,mining
169,76.9,81.5,14.60019531,mining
170,66.7,81.5,36.77402344,mining
171,69.2,81.5,0.0,mining
172,76.9,81.5,14.74941406,mining
173,66.7,81.5,0.828515625,mining
174,66.7,81.5,15.70488281,mining
175,80.0,81.5,41.45839844,mining
176,69.2,81.5,30.46015625,mining
177,66.7,81.5,1.795117188,mining
178,75.0,81.5,0.0,mining
179,81.8,81.5,0.0,mining
180,85.7,81.5,19.83691406,mining
181,62.5,81.5,0.0,mining
182,88.9,81.5,35.67460938,mining
183,66.7,81.5,46.71679688,mining
184,69.2,81.5,0.414257813,mining
185,70.0,81.5,10.74433594,mining
186,69.2,81.5,0.0,mining
187,66.7,81.5,12.13105469,mining
188,81.8,81.5,36.2375,mining
189,63.6,81.5,0.0,mining
190,71.4,81.5,0.0,mining
191,80.0,81.5,34.1609375,mining
192,80.0,81.5,9.092578125,mining
193,80.0,81.5,8.269335938,mining
194,77.8,81.5,18.87558594,mining
195,60.0,81.5,0.0,mining
196,75.0,81.5,24.66464844,mining
197,60.0,81.5,15.16308594,mining
198,66.7,81.5,19.29042969,mining
199,72.7,81.5,24.52128906,mining
200,75.0,81.5,0.0,mining
201,80.0,81.5,12.81035156,mining
202,80.0,81.5,13.50078125,mining
203,77.8,81.5,8.540234375,mining
204,76.9,81.5,11.29667969,mining
205,80.0,81.5,9.512109375,mining
206,70.0,81.5,0.0,mining
207,70.0,81.5,54.55546875,mining
208,75.0,81.5,0.0,mining
209,72.7,81.5,21.62675781,mining
210,76.9,81.5,10.88242188,mining
211,80.0,81.5,7.993164063,mining
212,66.7,81.5,12.57587891,mining
213,81.8,81.5,40.24257813,mining
214,81.8,81.5,0.0,mining
215,70.0,81.5,3.861132813,mining
216,62.5,81.5,0.0,mining
217,63.6,81.5,34.16289063,mining
218,85.7,81.5,4.95859375,mining
219,90.0,81.5,0.0,mining
220,72.7,81.5,19.28457031,mining
221,62.5,81.5,6.750390625,mining
222,70.0,81.5,26.86347656,mining
223,66.7,81.5,0.0,mining
224,70.0,81.5,22.04628906,mining
225,72.7,81.5,0.0,mining
226,63.6,81.5,0.0,mining
227,71.4,81.5,0.0,mining
228,80.0,81.6,34.98417969,mining
229,72.7,81.6,23.56054688,mining
230,77.8,81.6,0.009082031,mining
231,70.0,81.6,18.32324219,mining
232,85.7,81.6,0.0,mining
233,81.8,81.6,23.69277344,mining
234,57.1,81.6,0.0,mining
235,63.6,81.6,40.35898438,mining
236,75.0,81.6,0.0,mining
237,77.8,81.6,2.89453125,mining
238,75.0,81.6,28.78613281,mining
239,75.0,81.6,11.85488281,mining
240,75.0,81.6,24.10703125,mining
241,62.5,81.6,17.6328125,mining
242,85.7,81.6,28.33652344,mining
243,84.6,81.6,0.094921875,mining
244,86.7,81.6,4.908007813,mining
245,66.7,81.6,12.15166016,mining
246,66.7,81.6,0.0,mining
247,71.4,81.6,0.0,mining
248,70.0,81.6,39.53046875,mining
249,77.8,81.6,38.02792969,mining
250,57.1,81.6,0.966601563,mining
251,75.0,81.6,23.14570313,mining
252,71.4,81.6,0.0,mining
253,72.7,81.6,19.70410156,mining
254,66.7,81.6,18.04707031,mining
255,66.7,81.6,2.080957031,mining
256,70.0,81.6,12.81035156,mining
257,80.0,81.6,6.612304688,mining
258,78.6,81.6,0.0,mining
259,72.7,81.6,0.0,mining
260,83.3,81.6,0.0,mining
261,100.0,81.6,88.44462891,mining
262,73.3,81.6,0.0,mining
263,77.8,81.6,19.83691406,mining
264,75.0,81.6,2.899804688,mining
265,72.7,81.6,31.40976563,mining
266,55.6,81.6,0.0,mining
267,70.0,81.6,15.57734375,mining
268,87.5,81.6,0.0,mining
269,60.0,81.6,58.8203125,mining
270,83.3,81.6,1.933203125,mining
271,76.9,81.6,0.0,mining
272,78.6,81.6,16.94238281,mining
273,81.2,81.4,41.80742188,mining
274,66.7,81.4,10.26777344,mining
275,72.7,81.4,14.06484375,mining
276,75.0,81.4,10.16191406,mining
277,90.0,81.4,0.1765625,mining
278,91.7,81.4,0.005859375,mining
279,81.8,81.4,0.01171875,mining
280,78.6,81.4,0.018164063,mining
281,66.7,81.4,0.0,mining
282,70.0,81.4,0.0933443,mining
283,70.0,81.4,2.3254755,mining
284,77.8,81.4,0.0,mining
285,66.7,81.4,0.0,mining
286,72.7,81.4,0.0,mining
287,85.7,81.4,12.90877325,mining
288,71.4,81.4,3.876534224,mining
289,81.8,81.4,0.0,mining
290,77.8,81.4,0.0,mining
291,87.5,81.4,0.0,mining
292,77.8,81.4,4.897623264,mining
293,66.7,81.4,0.0,mining
294,84.6,81.4,0.0,mining
295,87.5,81.5,0.988344322,mining
296,75.0,81.5,0.0,mining
297,72.7,81.5,0.023433533,mining
298,70.0,81.5,0.0,mining
299,90.9,81.5,0.0,mining
